,nombres,edades,generos,ciudades,hijos,mascotas,vehiculos,salarios
3110,persona_3110,46,F,Cajica,2,5,0,1594
3111,persona_3111,36,M,Zipaquira,2,2,1,4317
3112,persona_3112,60,M,Cota,2,3,0,3969
3113,persona_3113,66,M,Chía,0,2,1,1070
3114,persona_3114,21,F,Bogotá,2,8,1,2700
3115,persona_3115,53,F,Chía,0,0,1,4014
3116,persona_3116,43,F,Cota,3,1,2,1752
3117,persona_3117,23,M,Chía,2,2,1,1258
3118,persona_3118,31,M,Chía,3,2,1,2943
3119,persona_3119,22,F,Bogotá,1,0,2,2738
3120,persona_3120,68,M,Bogotá,0,7,1,3337
3121,persona_3121,69,F,Zipaquira,3,2,0,3260
3122,persona_3122,39,F,Cajica,1,5,2,3352
3123,persona_3123,33,F,Chía,1,7,2,4188
3124,persona_3124,32,F,Bogotá,3,8,1,1499
3125,persona_3125,29,M,Bogotá,0,3,2,2727
3126,persona_3126,67,F,Zipaquira,2,7,2,3323
3127,persona_3127,49,M,Cajica,2,7,1,1095
3128,persona_3128,61,F,Cota,3,2,1,3742
3129,persona_3129,25,M,Chía,2,10,1,3779
3130,persona_3130,53,F,Cota,2,3,0,3143
3131,persona_3131,55,F,Bogotá,0,1,2,3121
3132,persona_3132,22,F,Cota,3,3,0,3972
3133,persona_3133,30,M,Chía,1,3,1,3394
3134,persona_3134,69,F,Bogotá,1,4,2,1946
3135,persona_3135,50,M,Zipaquira,3,3,1,1936
3136,persona_3136,49,F,Zipaquira,0,0,0,1187
3137,persona_3137,54,M,Chía,1,5,2,3452
3138,persona_3138,59,F,Chía,0,3,2,2573
3139,persona_3139,67,F,Bogotá,1,2,2,1364
3140,persona_3140,51,F,Cajica,0,3,1,1454
3141,persona_3141,41,M,Chía,3,6,1,1307
3142,persona_3142,38,F,Zipaquira,1,4,0,3339
3143,persona_3143,53,F,Zipaquira,1,0,2,1970
3144,persona_3144,27,M,Cajica,2,2,1,903
3145,persona_3145,54,F,Bogotá,1,6,2,3888
3146,persona_3146,46,M,Chía,2,4,1,4837
3147,persona_3147,52,M,Chía,3,3,0,3697
3148,persona_3148,42,F,Bogotá,3,1,1,2103
3149,persona_3149,49,M,Chía,2,0,2,2450
3150,persona_3150,29,M,Zipaquira,2,9,2,3115
3151,persona_3151,28,F,Cota,2,5,0,3944
3152,persona_3152,27,F,Cota,0,6,1,4572
3153,persona_3153,44,M,Zipaquira,3,5,1,3855
3154,persona_3154,44,M,Zipaquira,3,3,1,1239
3155,persona_3155,58,M,Bogotá,3,2,2,3118
3156,persona_3156,32,F,Chía,1,5,2,1742
3157,persona_3157,20,F,Cota,1,3,0,1839
3158,persona_3158,42,F,Cota,3,4,1,2906
3159,persona_3159,54,M,Chía,1,3,0,3770
3160,persona_3160,58,M,Cota,2,8,2,976
3161,persona_3161,30,M,Bogotá,3,8,2,4728
3162,persona_3162,57,M,Chía,0,7,0,1230
3163,persona_3163,24,F,Zipaquira,3,0,1,1244
3164,persona_3164,24,M,Bogotá,2,8,0,1036
3165,persona_3165,26,F,Bogotá,0,0,2,3043
3166,persona_3166,37,F,Bogotá,3,1,0,2939
3167,persona_3167,42,F,Chía,2,3,2,2062
3168,persona_3168,56,F,Cota,0,2,2,2538
3169,persona_3169,60,M,Cota,0,6,1,2810
3170,persona_3170,33,F,Chía,0,8,1,4547
3171,persona_3171,44,F,Cajica,0,6,2,4363
3172,persona_3172,50,M,Chía,0,7,0,2095
3173,persona_3173,33,M,Cajica,1,5,0,1278
3174,persona_3174,66,F,Bogotá,1,4,0,3198
3175,persona_3175,49,F,Chía,3,1,2,1326
3176,persona_3176,66,F,Bogotá,0,1,0,2339
3177,persona_3177,38,M,Cota,2,1,0,3258
3178,persona_3178,31,F,Chía,0,6,2,2568
3179,persona_3179,21,M,Cota,1,10,1,4157
3180,persona_3180,45,F,Cajica,1,9,0,2436
3181,persona_3181,52,M,Bogotá,1,4,1,3769
3182,persona_3182,62,M,Bogotá,3,8,1,1846
3183,persona_3183,22,F,Chía,3,0,0,4664
3184,persona_3184,54,F,Chía,0,8,1,3633
3185,persona_3185,21,F,Cajica,1,7,1,2052
3186,persona_3186,34,F,Zipaquira,0,5,0,1731
3187,persona_3187,57,F,Bogotá,1,0,0,3570
3188,persona_3188,22,M,Cota,3,8,2,2266
3189,persona_3189,38,F,Cota,2,9,1,1997
3190,persona_3190,51,F,Bogotá,2,8,0,2134
3191,persona_3191,48,F,Cajica,2,2,2,3084
3192,persona_3192,48,F,Cajica,1,10,0,4833
3193,persona_3193,62,M,Zipaquira,0,3,1,3442
3194,persona_3194,61,M,Chía,3,5,0,2115
3195,persona_3195,68,F,Cota,1,1,0,3339
3196,persona_3196,26,M,Chía,2,5,1,2517
3197,persona_3197,53,M,Cajica,3,0,2,4191
3198,persona_3198,20,M,Chía,1,9,2,1868
3199,persona_3199,40,M,Cota,2,4,1,3283
3200,persona_3200,27,F,Zipaquira,2,5,1,3104
3201,persona_3201,48,M,Cajica,0,9,2,2601
3202,persona_3202,60,M,Bogotá,2,4,2,1071
3203,persona_3203,41,M,Zipaquira,0,6,0,4320
3204,persona_3204,24,M,Bogotá,3,2,1,2585
3205,persona_3205,54,F,Cajica,0,3,2,3278
3206,persona_3206,70,F,Zipaquira,3,1,1,1790
3207,persona_3207,23,M,Cajica,2,9,2,2249
3208,persona_3208,40,M,Zipaquira,0,0,1,3517
3209,persona_3209,70,F,Zipaquira,0,2,0,3575
3210,persona_3210,58,M,Zipaquira,1,7,2,1340
3211,persona_3211,48,F,Cota,3,1,2,2283
3212,persona_3212,40,F,Cajica,3,1,2,4377
3213,persona_3213,56,M,Zipaquira,3,2,2,3106
3214,persona_3214,52,M,Bogotá,1,1,1,1447
3215,persona_3215,31,M,Cota,1,5,2,4282
3216,persona_3216,27,M,Cota,0,7,0,3247
3217,persona_3217,63,F,Chía,1,3,2,1562
3218,persona_3218,39,F,Chía,1,9,1,1186
3219,persona_3219,56,F,Cota,1,7,2,2017
3220,persona_3220,21,M,Zipaquira,2,8,0,3694
3221,persona_3221,61,M,Chía,3,8,2,4903
3222,persona_3222,69,M,Cota,0,0,0,3007
3223,persona_3223,68,M,Zipaquira,3,3,2,1898
3224,persona_3224,70,F,Cajica,1,10,2,4928
3225,persona_3225,68,M,Cota,3,2,1,2395
3226,persona_3226,69,M,Cota,3,0,2,3949
3227,persona_3227,52,F,Cajica,2,6,1,1726
3228,persona_3228,40,F,Bogotá,3,10,2,2470
3229,persona_3229,30,M,Cajica,1,7,2,3045
3230,persona_3230,34,M,Cajica,3,2,2,3711
3231,persona_3231,54,M,Chía,1,8,0,3842
3232,persona_3232,66,F,Bogotá,0,6,2,4919
3233,persona_3233,24,F,Bogotá,3,9,0,3261
3234,persona_3234,27,F,Bogotá,0,8,2,4212
3235,persona_3235,34,M,Bogotá,0,4,1,2126
3236,persona_3236,57,F,Cota,3,5,0,1446
3237,persona_3237,28,F,Bogotá,1,0,1,2467
3238,persona_3238,51,F,Zipaquira,0,9,0,3654
3239,persona_3239,67,F,Chía,1,9,1,4595
3240,persona_3240,33,F,Zipaquira,1,9,1,1822
3241,persona_3241,50,M,Zipaquira,1,8,2,2484
3242,persona_3242,56,M,Bogotá,0,8,2,1471
3243,persona_3243,30,M,Bogotá,1,0,0,4567
3244,persona_3244,60,M,Cajica,1,0,2,1341
3245,persona_3245,26,F,Bogotá,3,8,1,4495
3246,persona_3246,40,F,Cajica,1,0,1,2084
3247,persona_3247,58,F,Zipaquira,1,9,1,1842
3248,persona_3248,31,M,Cajica,0,4,1,4209
3249,persona_3249,21,F,Bogotá,1,10,0,3088
3250,persona_3250,21,M,Bogotá,3,0,0,2127
3251,persona_3251,54,F,Bogotá,0,7,1,4055
3252,persona_3252,44,F,Cota,1,6,2,2380
3253,persona_3253,58,F,Bogotá,0,7,1,2824
3254,persona_3254,31,F,Zipaquira,3,1,2,2314
3255,persona_3255,46,M,Cajica,0,2,2,2289
3256,persona_3256,49,M,Zipaquira,3,5,0,2103
3257,persona_3257,23,F,Cota,2,10,0,1860
3258,persona_3258,28,M,Zipaquira,0,6,2,4469
3259,persona_3259,22,M,Chía,2,9,1,4583
3260,persona_3260,21,F,Cajica,2,5,2,4465
3261,persona_3261,65,M,Bogotá,3,1,1,4011
3262,persona_3262,66,M,Cota,0,4,1,2257
3263,persona_3263,38,M,Cota,0,3,1,1172
3264,persona_3264,30,M,Cota,2,5,2,4121
3265,persona_3265,48,F,Zipaquira,0,4,1,4806
3266,persona_3266,44,F,Cota,3,1,0,936
3267,persona_3267,21,F,Cajica,1,6,0,4770
3268,persona_3268,29,M,Zipaquira,1,8,1,3345
3269,persona_3269,52,M,Zipaquira,2,6,0,2457
3270,persona_3270,60,F,Cota,1,6,0,1881
3271,persona_3271,31,F,Bogotá,2,2,1,2836
3272,persona_3272,42,F,Cota,1,8,2,3867
3273,persona_3273,66,M,Cajica,0,1,2,4851
3274,persona_3274,53,F,Cajica,3,10,0,1690
3275,persona_3275,41,F,Bogotá,3,1,1,2509
3276,persona_3276,57,M,Cajica,2,2,1,3183
3277,persona_3277,52,F,Bogotá,0,2,0,2024
3278,persona_3278,54,F,Cota,3,3,0,1814
3279,persona_3279,66,F,Cajica,2,5,2,2399
3280,persona_3280,25,M,Chía,1,0,1,3170
3281,persona_3281,64,F,Cajica,0,9,0,1619
3282,persona_3282,33,M,Chía,1,8,0,3947
3283,persona_3283,69,F,Zipaquira,3,2,0,3261
3284,persona_3284,34,M,Bogotá,1,2,1,964
3285,persona_3285,50,M,Chía,2,5,1,4337
3286,persona_3286,61,F,Cota,0,3,0,2674
3287,persona_3287,40,F,Zipaquira,1,7,0,2196
3288,persona_3288,41,M,Bogotá,0,7,0,3155
3289,persona_3289,67,F,Cota,3,6,2,4220
3290,persona_3290,66,F,Cajica,0,4,0,2815
3291,persona_3291,55,M,Cajica,3,7,1,1962
3292,persona_3292,23,F,Cota,2,0,2,1782
3293,persona_3293,33,M,Zipaquira,2,5,0,2631
3294,persona_3294,39,M,Zipaquira,1,1,2,988
3295,persona_3295,21,F,Zipaquira,2,4,0,4242
3296,persona_3296,52,F,Cajica,1,0,1,1485
3297,persona_3297,21,M,Cajica,1,2,2,2992
3298,persona_3298,38,M,Cota,3,9,0,1473
3299,persona_3299,68,F,Bogotá,3,10,0,4034
3300,persona_3300,65,M,Bogotá,3,0,0,1922
3301,persona_3301,57,F,Cota,2,4,0,1130
3302,persona_3302,41,M,Bogotá,1,10,1,4653
3303,persona_3303,52,F,Cajica,3,10,2,2988
3304,persona_3304,26,F,Cajica,2,6,2,2374
3305,persona_3305,64,M,Zipaquira,2,9,1,3992
3306,persona_3306,68,M,Cota,2,1,0,4169
3307,persona_3307,36,F,Bogotá,1,3,1,4222
3308,persona_3308,61,M,Zipaquira,1,9,1,2179
3309,persona_3309,38,M,Chía,0,5,1,1033
3310,persona_3310,38,M,Zipaquira,2,10,0,2334
3311,persona_3311,39,F,Zipaquira,1,3,2,2384
3312,persona_3312,36,F,Zipaquira,2,7,2,3854
3313,persona_3313,66,F,Cota,2,10,1,3350
3314,persona_3314,65,M,Chía,3,7,1,1187
3315,persona_3315,35,M,Chía,3,1,0,4477
3316,persona_3316,53,F,Zipaquira,1,10,2,4066
3317,persona_3317,50,F,Chía,0,5,0,3848
3318,persona_3318,51,F,Zipaquira,3,8,1,3190
3319,persona_3319,45,F,Bogotá,1,8,2,3221
3320,persona_3320,61,F,Bogotá,1,9,2,2708
3321,persona_3321,47,F,Cajica,1,0,2,1202
3322,persona_3322,67,M,Bogotá,2,6,0,963
3323,persona_3323,62,F,Chía,2,10,1,955
3324,persona_3324,23,M,Bogotá,2,10,0,3654
3325,persona_3325,61,M,Cajica,3,8,2,3496
3326,persona_3326,58,F,Chía,2,1,2,3557
3327,persona_3327,59,M,Zipaquira,3,4,1,2152
3328,persona_3328,65,F,Zipaquira,2,1,1,2940
3329,persona_3329,68,F,Chía,0,0,1,2516
3330,persona_3330,31,M,Cajica,2,8,2,3392
3331,persona_3331,24,M,Bogotá,3,8,1,2990
3332,persona_3332,45,F,Cota,3,4,1,1937
3333,persona_3333,56,M,Cajica,2,9,2,1215
3334,persona_3334,28,M,Cajica,3,4,2,1698
3335,persona_3335,61,F,Bogotá,0,1,1,1725
3336,persona_3336,51,M,Zipaquira,2,9,1,1148
3337,persona_3337,52,M,Cota,1,3,0,4706
3338,persona_3338,63,F,Zipaquira,1,0,1,2870
3339,persona_3339,57,M,Cajica,3,8,2,4803
3340,persona_3340,37,M,Bogotá,2,3,0,2223
3341,persona_3341,45,M,Cajica,0,8,0,4356
3342,persona_3342,53,M,Cota,3,5,1,3335
3343,persona_3343,46,M,Zipaquira,1,1,1,1965
3344,persona_3344,37,F,Cajica,0,7,2,3289
3345,persona_3345,33,M,Cota,0,6,0,2443
3346,persona_3346,57,F,Zipaquira,3,9,2,4878
3347,persona_3347,65,M,Bogotá,0,6,0,3123
3348,persona_3348,50,F,Zipaquira,0,5,1,4032
3349,persona_3349,29,M,Chía,2,2,0,957
3350,persona_3350,46,F,Bogotá,0,8,1,4425
3351,persona_3351,25,M,Bogotá,2,3,0,4283
3352,persona_3352,24,F,Bogotá,1,5,1,2831
3353,persona_3353,56,F,Cota,0,10,1,4860
3354,persona_3354,51,F,Bogotá,3,9,2,1910
3355,persona_3355,54,M,Cota,1,4,1,1527
3356,persona_3356,57,F,Cajica,1,10,2,1797
3357,persona_3357,47,F,Cota,1,2,2,1272
3358,persona_3358,47,F,Bogotá,1,1,2,3798
3359,persona_3359,27,M,Bogotá,0,5,1,4193
3360,persona_3360,49,M,Cota,2,0,0,2282
3361,persona_3361,70,M,Chía,2,7,2,1193
3362,persona_3362,61,F,Chía,0,0,0,3562
3363,persona_3363,33,M,Cota,2,4,0,2791
3364,persona_3364,41,M,Bogotá,0,5,1,1997
3365,persona_3365,39,F,Cota,2,6,0,4156
3366,persona_3366,60,F,Cajica,2,10,0,1465
3367,persona_3367,39,F,Zipaquira,1,2,1,2881
3368,persona_3368,54,F,Chía,1,2,0,953
3369,persona_3369,25,F,Bogotá,0,10,1,1915
3370,persona_3370,44,F,Cota,3,7,1,2023
3371,persona_3371,68,M,Zipaquira,0,9,0,4488
3372,persona_3372,51,F,Bogotá,2,2,2,1855
3373,persona_3373,39,F,Chía,1,1,2,1471
3374,persona_3374,48,M,Cajica,0,9,2,1099
3375,persona_3375,32,F,Zipaquira,3,9,2,2883
3376,persona_3376,57,F,Cota,1,3,1,2183
3377,persona_3377,45,M,Cota,3,7,1,3576
3378,persona_3378,59,F,Zipaquira,0,5,1,3491
3379,persona_3379,38,F,Chía,3,2,1,4835
3380,persona_3380,49,F,Cajica,3,1,1,4638
3381,persona_3381,46,F,Bogotá,2,3,0,1126
3382,persona_3382,62,M,Bogotá,0,1,0,1524
3383,persona_3383,69,M,Zipaquira,2,2,2,2972
3384,persona_3384,56,F,Bogotá,2,2,1,2126
3385,persona_3385,35,M,Cota,2,5,1,2587
3386,persona_3386,29,M,Cajica,0,10,2,2728
3387,persona_3387,53,F,Cota,1,5,0,1537
3388,persona_3388,69,M,Cota,3,6,0,1572
3389,persona_3389,44,F,Cajica,1,10,0,1539
3390,persona_3390,50,M,Cota,2,0,1,4681
3391,persona_3391,30,M,Cota,1,9,1,933
3392,persona_3392,51,F,Zipaquira,3,1,2,4521
3393,persona_3393,35,F,Cajica,3,4,2,4821
3394,persona_3394,29,F,Cota,2,3,2,2549
3395,persona_3395,67,F,Chía,3,4,0,1490
3396,persona_3396,42,M,Chía,1,3,1,1339
3397,persona_3397,31,M,Bogotá,3,9,1,2013
3398,persona_3398,63,M,Bogotá,2,5,2,3295
3399,persona_3399,57,M,Chía,1,6,1,3927
3400,persona_3400,26,F,Chía,0,1,2,3546
3401,persona_3401,38,M,Bogotá,3,6,2,4369
3402,persona_3402,55,F,Bogotá,2,10,0,1472
3403,persona_3403,30,M,Bogotá,3,10,1,2278
3404,persona_3404,24,F,Cota,2,3,2,4744
3405,persona_3405,43,M,Cota,0,8,1,3542
3406,persona_3406,46,F,Zipaquira,1,4,1,4835
3407,persona_3407,38,M,Bogotá,1,9,1,1147
3408,persona_3408,29,F,Bogotá,3,1,1,4591
3409,persona_3409,44,F,Bogotá,2,3,2,2120
3410,persona_3410,40,F,Zipaquira,1,9,0,3301
3411,persona_3411,54,M,Zipaquira,0,9,2,3427
3412,persona_3412,67,F,Chía,2,7,0,3957
3413,persona_3413,37,F,Cota,0,1,0,3565
3414,persona_3414,58,M,Cajica,3,7,1,1129
3415,persona_3415,68,F,Bogotá,1,7,2,2638
3416,persona_3416,25,M,Cajica,0,4,0,1535
3417,persona_3417,61,F,Bogotá,3,3,1,2182
3418,persona_3418,34,M,Bogotá,1,0,1,3983
3419,persona_3419,22,M,Chía,1,1,1,2321
3420,persona_3420,63,M,Bogotá,0,1,1,3782
3421,persona_3421,22,M,Chía,1,10,2,4590
3422,persona_3422,54,M,Chía,1,5,1,4575
3423,persona_3423,34,M,Cajica,0,5,0,2681
3424,persona_3424,23,F,Chía,0,2,1,1493
3425,persona_3425,43,F,Zipaquira,2,7,1,1497
3426,persona_3426,33,F,Chía,1,10,2,1988
3427,persona_3427,54,M,Cajica,0,2,0,3056
3428,persona_3428,32,F,Cajica,3,10,2,2978
3429,persona_3429,46,F,Cota,3,0,1,2730
3430,persona_3430,20,M,Cota,2,2,2,3046
3431,persona_3431,70,M,Cota,1,8,0,1666
3432,persona_3432,40,F,Zipaquira,2,3,0,2016
3433,persona_3433,29,M,Chía,2,1,1,3402
3434,persona_3434,57,M,Zipaquira,1,5,2,1818
3435,persona_3435,51,F,Zipaquira,2,6,0,939
3436,persona_3436,54,F,Chía,1,10,0,2358
3437,persona_3437,43,F,Cota,2,4,0,2364
3438,persona_3438,22,M,Bogotá,3,8,2,3653
3439,persona_3439,33,F,Chía,1,3,2,1230
3440,persona_3440,32,M,Cota,3,7,2,1227
3441,persona_3441,70,M,Zipaquira,1,7,2,2751
3442,persona_3442,35,M,Cota,1,6,0,4333
3443,persona_3443,67,F,Cajica,0,5,1,2848
3444,persona_3444,22,M,Bogotá,3,0,0,4504
3445,persona_3445,57,F,Cota,3,9,0,4860
3446,persona_3446,43,F,Bogotá,1,5,1,4416
3447,persona_3447,42,F,Cota,0,8,2,2250
3448,persona_3448,29,F,Zipaquira,2,10,1,2625
3449,persona_3449,63,F,Chía,1,7,2,4369
3450,persona_3450,22,F,Bogotá,1,1,1,1546
3451,persona_3451,21,F,Zipaquira,1,3,0,3927
3452,persona_3452,41,M,Zipaquira,3,3,0,1382
3453,persona_3453,50,M,Cajica,1,3,0,4281
3454,persona_3454,39,F,Chía,2,4,2,3286
3455,persona_3455,61,M,Cajica,1,8,2,3110
3456,persona_3456,59,M,Zipaquira,1,5,1,2517
3457,persona_3457,54,F,Cajica,3,6,1,3443
3458,persona_3458,35,F,Chía,2,2,0,4266
3459,persona_3459,61,F,Zipaquira,0,3,0,2848
3460,persona_3460,38,M,Chía,0,6,1,4477
3461,persona_3461,47,M,Zipaquira,1,3,2,2704
3462,persona_3462,52,F,Chía,1,2,0,1127
3463,persona_3463,29,M,Chía,1,2,0,2061
3464,persona_3464,49,M,Bogotá,3,2,0,3209
3465,persona_3465,32,M,Cajica,3,6,1,3004
3466,persona_3466,37,F,Cajica,1,3,0,2756
3467,persona_3467,42,F,Cota,2,9,2,2328
3468,persona_3468,38,F,Chía,3,10,1,1187
3469,persona_3469,63,M,Zipaquira,2,10,1,3590
3470,persona_3470,29,F,Cota,3,2,1,2894
3471,persona_3471,47,F,Cajica,1,7,1,2803
3472,persona_3472,39,F,Cajica,3,6,1,2161
3473,persona_3473,62,M,Zipaquira,3,9,0,4364
3474,persona_3474,41,F,Cota,1,4,2,3862
3475,persona_3475,31,F,Cajica,2,2,0,1128
3476,persona_3476,55,M,Zipaquira,2,9,2,2975
3477,persona_3477,46,F,Zipaquira,3,5,0,1336
3478,persona_3478,65,F,Bogotá,0,8,1,993
3479,persona_3479,62,F,Zipaquira,0,0,1,1125
3480,persona_3480,61,F,Cajica,2,1,0,2194
3481,persona_3481,48,F,Chía,3,1,2,1050
3482,persona_3482,47,F,Chía,1,10,0,1646
3483,persona_3483,59,M,Cajica,1,6,1,3534
3484,persona_3484,58,M,Zipaquira,3,7,2,1897
3485,persona_3485,39,M,Bogotá,0,2,0,1227
3486,persona_3486,49,M,Bogotá,2,4,0,2763
3487,persona_3487,42,M,Cajica,2,9,2,1551
3488,persona_3488,42,F,Zipaquira,2,8,0,3933
3489,persona_3489,30,F,Zipaquira,1,10,2,3621
3490,persona_3490,54,F,Chía,1,4,1,1768
3491,persona_3491,28,M,Zipaquira,0,2,1,1824
3492,persona_3492,29,F,Chía,1,6,0,3119
3493,persona_3493,64,M,Bogotá,3,4,0,1257
3494,persona_3494,30,F,Zipaquira,2,4,0,4329
3495,persona_3495,43,F,Zipaquira,0,9,2,1692
3496,persona_3496,35,M,Cota,1,10,1,1991
3497,persona_3497,56,M,Bogotá,3,0,0,4251
3498,persona_3498,25,F,Zipaquira,2,6,0,3481
3499,persona_3499,68,M,Zipaquira,2,1,0,967
3500,persona_3500,61,M,Cajica,3,8,1,1652
3501,persona_3501,70,F,Cota,0,8,1,2108
3502,persona_3502,41,F,Bogotá,2,7,1,3655
3503,persona_3503,36,M,Bogotá,3,3,0,2099
3504,persona_3504,45,M,Bogotá,2,10,0,3247
3505,persona_3505,56,M,Zipaquira,3,3,1,3324
3506,persona_3506,40,F,Cajica,1,7,0,1423
3507,persona_3507,49,M,Cajica,2,9,2,3777
3508,persona_3508,56,F,Cota,3,7,0,1866
3509,persona_3509,56,F,Bogotá,0,8,0,3605
3510,persona_3510,29,F,Zipaquira,0,6,1,1397
3511,persona_3511,43,M,Cota,0,7,0,1177
3512,persona_3512,25,M,Bogotá,1,6,2,2361
3513,persona_3513,41,F,Bogotá,2,0,1,2264
3514,persona_3514,59,M,Zipaquira,3,10,1,4213
3515,persona_3515,50,M,Cajica,3,0,1,1911
3516,persona_3516,51,F,Cota,3,2,2,1609
3517,persona_3517,62,M,Chía,3,0,2,2308
3518,persona_3518,44,M,Chía,0,10,1,4945
3519,persona_3519,46,F,Zipaquira,0,0,2,1818
3520,persona_3520,24,F,Chía,2,9,1,4497
3521,persona_3521,48,M,Bogotá,2,0,2,4097
3522,persona_3522,49,F,Cajica,0,8,2,2094
3523,persona_3523,39,M,Chía,0,5,0,1885
3524,persona_3524,67,M,Chía,0,6,1,4600
3525,persona_3525,69,F,Cota,3,8,2,4545
3526,persona_3526,22,M,Cajica,0,10,0,3231
3527,persona_3527,59,M,Cota,1,7,2,1212
3528,persona_3528,21,M,Bogotá,1,6,0,4760
3529,persona_3529,31,F,Zipaquira,2,4,1,2459
3530,persona_3530,36,F,Chía,0,2,0,2674
3531,persona_3531,50,F,Cota,2,5,2,4708
3532,persona_3532,56,F,Bogotá,1,2,2,2547
3533,persona_3533,59,F,Zipaquira,1,3,0,2902
3534,persona_3534,40,F,Zipaquira,1,1,1,1806
3535,persona_3535,31,M,Cota,3,8,2,1885
3536,persona_3536,29,M,Bogotá,2,5,0,2046
3537,persona_3537,49,M,Chía,2,9,2,2864
3538,persona_3538,70,M,Cajica,0,4,2,4160
3539,persona_3539,54,F,Cajica,2,1,1,4088
3540,persona_3540,25,M,Chía,2,2,1,4179
3541,persona_3541,51,M,Chía,3,10,2,2465
3542,persona_3542,39,F,Bogotá,2,9,1,3032
3543,persona_3543,43,F,Cota,1,7,1,1304
3544,persona_3544,43,M,Chía,0,4,1,4831
3545,persona_3545,40,M,Chía,1,8,2,983
3546,persona_3546,55,M,Chía,2,1,1,2886
3547,persona_3547,52,F,Zipaquira,0,3,2,4599
3548,persona_3548,21,M,Chía,0,4,2,2546
3549,persona_3549,56,M,Cajica,2,6,0,2539
3550,persona_3550,48,F,Chía,1,3,2,919
3551,persona_3551,62,M,Bogotá,1,7,2,1805
3552,persona_3552,44,F,Chía,1,6,0,4330
3553,persona_3553,31,M,Cajica,2,5,2,3688
3554,persona_3554,62,F,Cota,0,1,1,2497
3555,persona_3555,52,M,Cota,0,7,1,4341
3556,persona_3556,25,M,Cajica,3,5,1,3090
3557,persona_3557,29,M,Cota,2,1,2,4862
3558,persona_3558,63,M,Bogotá,3,1,2,2238
3559,persona_3559,61,M,Chía,1,10,1,3935
3560,persona_3560,64,F,Chía,2,7,0,3018
3561,persona_3561,21,F,Chía,3,9,0,2640
3562,persona_3562,48,F,Bogotá,0,10,0,2936
3563,persona_3563,35,F,Cota,2,0,1,3842
3564,persona_3564,41,M,Cajica,0,10,2,1855
3565,persona_3565,63,M,Cajica,1,3,2,3072
3566,persona_3566,41,F,Bogotá,1,2,2,2738
3567,persona_3567,58,F,Cajica,3,10,2,3155
3568,persona_3568,69,M,Zipaquira,1,7,1,3891
3569,persona_3569,20,M,Cota,0,7,1,3415
3570,persona_3570,20,M,Chía,0,3,0,1399
3571,persona_3571,21,M,Bogotá,3,10,2,4045
3572,persona_3572,35,F,Zipaquira,2,8,1,4762
3573,persona_3573,47,F,Cajica,1,10,0,4638
3574,persona_3574,30,F,Cajica,2,2,2,3104
3575,persona_3575,20,M,Cajica,1,1,1,909
3576,persona_3576,41,M,Chía,1,5,2,1847
3577,persona_3577,29,M,Cajica,0,1,1,4387
3578,persona_3578,67,F,Chía,3,10,2,3216
3579,persona_3579,51,M,Bogotá,1,3,0,1440
3580,persona_3580,65,M,Cajica,3,7,2,1779
3581,persona_3581,47,F,Zipaquira,3,1,0,1799
3582,persona_3582,54,M,Zipaquira,0,2,2,3458
3583,persona_3583,57,F,Chía,2,1,2,1416
3584,persona_3584,54,F,Zipaquira,1,5,1,4006
3585,persona_3585,27,F,Chía,1,4,1,4105
3586,persona_3586,52,M,Cajica,0,0,0,4739
3587,persona_3587,35,M,Cota,3,10,1,3763
3588,persona_3588,28,F,Cajica,2,0,0,1176
3589,persona_3589,51,F,Chía,3,5,2,1941
3590,persona_3590,37,F,Bogotá,0,6,1,4772
3591,persona_3591,43,F,Cajica,2,7,0,1837
3592,persona_3592,25,F,Chía,2,4,2,3051
3593,persona_3593,50,F,Cajica,3,7,0,3639
3594,persona_3594,41,M,Cajica,1,6,1,1113
3595,persona_3595,51,M,Cajica,3,5,0,4202
3596,persona_3596,38,F,Cajica,0,10,2,4973
3597,persona_3597,34,M,Cota,1,0,2,3180
3598,persona_3598,69,F,Cota,0,4,0,3830
3599,persona_3599,22,M,Cajica,0,5,1,3538
3600,persona_3600,64,M,Cajica,2,10,2,3289
3601,persona_3601,66,F,Cota,1,3,1,3240
3602,persona_3602,67,M,Bogotá,3,2,0,3501
3603,persona_3603,70,M,Chía,0,2,1,2681
3604,persona_3604,54,M,Chía,3,3,1,1852
3605,persona_3605,26,M,Cajica,3,4,0,4991
3606,persona_3606,44,M,Cota,0,6,2,4224
3607,persona_3607,64,M,Zipaquira,3,3,2,3193
3608,persona_3608,49,M,Cajica,2,6,0,4812
3609,persona_3609,55,M,Zipaquira,3,7,0,2547
3610,persona_3610,50,M,Cota,1,8,0,4540
3611,persona_3611,32,F,Bogotá,2,3,1,3519
3612,persona_3612,37,F,Cota,1,1,1,942
3613,persona_3613,23,F,Cota,3,3,2,2241
3614,persona_3614,23,M,Bogotá,0,5,2,4283
3615,persona_3615,29,F,Cota,0,5,1,4117
3616,persona_3616,53,M,Bogotá,3,5,0,1082
3617,persona_3617,70,M,Chía,0,6,0,3993
3618,persona_3618,43,M,Zipaquira,3,3,0,4491
3619,persona_3619,39,M,Chía,1,6,0,1492
3620,persona_3620,33,F,Cota,1,4,2,3160
3621,persona_3621,65,M,Chía,2,9,1,1195
3622,persona_3622,30,F,Chía,2,9,0,3537
