,nombres,edades,generos,ciudades,hijos,mascotas,vehiculos,salarios
2984,persona_2984,49,F,Zipaquira,0,0,1,1533
2985,persona_2985,28,F,Chía,0,7,0,4421
2986,persona_2986,51,F,Bogotá,0,10,2,2931
2987,persona_2987,31,F,Bogotá,1,10,1,4354
2988,persona_2988,27,F,Chía,3,7,2,3757
2989,persona_2989,65,M,Zipaquira,0,10,0,3588
2990,persona_2990,59,F,Cota,1,1,2,2831
2991,persona_2991,66,M,Chía,0,0,1,4627
2992,persona_2992,61,F,Cajica,2,9,2,4060
2993,persona_2993,58,M,Bogotá,3,7,1,3639
2994,persona_2994,39,F,Cajica,0,9,2,4487
2995,persona_2995,68,F,Chía,3,10,1,4180
2996,persona_2996,68,M,Zipaquira,0,8,1,2764
2997,persona_2997,64,M,Bogotá,1,3,1,3636
2998,persona_2998,20,F,Cajica,2,4,0,1560
2999,persona_2999,61,F,Bogotá,0,9,0,4746
3000,persona_3000,68,M,Bogotá,0,1,2,2152
3001,persona_3001,66,M,Cota,3,10,0,3572
3002,persona_3002,51,F,Bogotá,0,5,1,1104
3003,persona_3003,32,F,Cota,2,9,2,958
3004,persona_3004,25,F,Zipaquira,0,9,0,2791
3005,persona_3005,68,F,Cota,3,9,1,4376
3006,persona_3006,58,M,Chía,0,6,1,3793
3007,persona_3007,23,F,Cota,0,6,0,2466
3008,persona_3008,52,F,Cajica,1,4,2,1980
3009,persona_3009,29,F,Chía,2,1,0,984
3010,persona_3010,37,M,Cota,1,9,0,1953
3011,persona_3011,33,M,Bogotá,1,2,1,4594
3012,persona_3012,62,M,Bogotá,2,10,2,2621
3013,persona_3013,38,M,Cajica,2,8,0,4584
3014,persona_3014,60,M,Cota,2,1,2,1324
3015,persona_3015,63,M,Cota,0,10,0,2473
3016,persona_3016,51,F,Cajica,1,10,1,1363
3017,persona_3017,45,M,Zipaquira,3,3,0,3040
3018,persona_3018,46,M,Chía,3,6,0,1634
3019,persona_3019,66,M,Chía,0,3,2,2883
3020,persona_3020,48,M,Bogotá,3,7,0,3642
3021,persona_3021,36,M,Bogotá,1,5,1,3080
3022,persona_3022,64,M,Cajica,1,8,2,2615
3023,persona_3023,31,F,Cota,2,0,1,1501
3024,persona_3024,22,M,Cota,2,4,2,4889
3025,persona_3025,30,F,Chía,1,0,1,1176
3026,persona_3026,52,M,Cajica,0,4,2,2571
3027,persona_3027,50,M,Cajica,0,2,1,4584
3028,persona_3028,46,M,Cajica,3,8,0,2635
3029,persona_3029,38,F,Cota,3,1,2,2765
3030,persona_3030,42,M,Bogotá,2,0,2,1137
3031,persona_3031,29,M,Chía,1,1,2,3890
3032,persona_3032,39,M,Cajica,1,1,1,2260
3033,persona_3033,23,M,Cota,2,9,0,3652
3034,persona_3034,70,F,Zipaquira,1,9,0,2526
3035,persona_3035,38,F,Chía,0,6,0,3603
3036,persona_3036,62,F,Cota,1,1,0,4432
3037,persona_3037,62,M,Zipaquira,0,6,1,3456
3038,persona_3038,38,M,Cota,3,4,0,4367
3039,persona_3039,37,M,Bogotá,3,5,1,3860
3040,persona_3040,54,F,Chía,1,6,1,4325
3041,persona_3041,32,M,Zipaquira,3,8,2,1263
3042,persona_3042,31,F,Cajica,2,10,2,1759
3043,persona_3043,63,M,Chía,2,7,1,1180
3044,persona_3044,53,F,Cota,2,8,1,3088
3045,persona_3045,45,M,Cota,3,10,1,1765
3046,persona_3046,52,F,Cajica,2,6,1,3525
3047,persona_3047,51,M,Cajica,3,1,1,1256
3048,persona_3048,38,F,Cajica,1,2,2,2765
3049,persona_3049,30,M,Chía,0,10,0,1326
3050,persona_3050,24,F,Bogotá,2,5,2,1219
3051,persona_3051,56,F,Cajica,2,9,2,1079
3052,persona_3052,20,F,Cajica,0,0,1,1151
3053,persona_3053,67,M,Bogotá,0,9,2,4168
3054,persona_3054,62,M,Cota,3,10,1,1852
3055,persona_3055,26,F,Zipaquira,1,0,1,3806
3056,persona_3056,24,M,Zipaquira,1,7,0,2653
3057,persona_3057,50,F,Cota,1,7,1,4681
3058,persona_3058,38,M,Cajica,0,0,2,4813
3059,persona_3059,57,F,Zipaquira,1,9,2,4492
3060,persona_3060,58,F,Cota,0,6,1,2175
3061,persona_3061,58,F,Bogotá,3,4,2,1413
3062,persona_3062,56,M,Bogotá,0,7,2,2477
3063,persona_3063,30,M,Bogotá,2,9,1,2203
3064,persona_3064,45,M,Zipaquira,2,4,0,3198
3065,persona_3065,39,F,Cota,1,2,2,4817
3066,persona_3066,50,M,Bogotá,0,10,0,3880
3067,persona_3067,58,F,Zipaquira,1,9,1,1163
3068,persona_3068,56,M,Bogotá,0,6,2,2719
3069,persona_3069,63,M,Cota,3,0,2,2889
3070,persona_3070,22,F,Cajica,2,1,2,3479
3071,persona_3071,38,M,Bogotá,0,5,2,2794
3072,persona_3072,20,M,Bogotá,3,8,2,4377
3073,persona_3073,70,F,Bogotá,1,9,1,4454
3074,persona_3074,58,F,Zipaquira,3,2,0,2965
3075,persona_3075,53,F,Cota,2,9,0,2675
3076,persona_3076,48,M,Bogotá,3,0,0,1047
3077,persona_3077,22,F,Zipaquira,2,3,0,4483
3078,persona_3078,37,F,Zipaquira,3,1,1,1295
3079,persona_3079,66,F,Cota,2,0,1,1273
3080,persona_3080,42,F,Cajica,2,8,1,1591
3081,persona_3081,28,M,Zipaquira,3,8,0,4179
3082,persona_3082,45,M,Chía,2,2,0,2362
3083,persona_3083,62,F,Cajica,2,0,2,2237
3084,persona_3084,68,M,Cajica,0,0,1,2117
3085,persona_3085,60,F,Cota,1,4,0,3483
3086,persona_3086,58,M,Bogotá,1,1,1,3556
3087,persona_3087,51,M,Chía,1,10,2,2699
3088,persona_3088,50,F,Cajica,2,3,0,1732
3089,persona_3089,61,F,Chía,1,8,0,2858
3090,persona_3090,62,M,Cota,2,10,0,4680
3091,persona_3091,29,M,Cota,3,7,0,2219
3092,persona_3092,70,M,Zipaquira,1,9,2,2647
3093,persona_3093,39,F,Zipaquira,2,7,1,4083
3094,persona_3094,63,F,Cajica,2,9,0,996
3095,persona_3095,65,M,Cota,1,2,2,2531
3096,persona_3096,42,M,Bogotá,3,4,2,2254
3097,persona_3097,46,M,Bogotá,3,2,1,3938
3098,persona_3098,48,F,Zipaquira,3,8,0,2936
3099,persona_3099,60,F,Zipaquira,3,9,2,3447
3100,persona_3100,67,M,Zipaquira,0,4,2,1578
3101,persona_3101,58,F,Cajica,2,10,2,4565
3102,persona_3102,23,M,Bogotá,3,0,1,1159
3103,persona_3103,21,M,Cajica,1,7,2,1611
3104,persona_3104,44,F,Cota,2,3,0,2076
3105,persona_3105,31,F,Bogotá,2,0,0,3690
3106,persona_3106,69,F,Zipaquira,0,2,1,4347
3107,persona_3107,45,F,Cajica,0,4,1,3312
3108,persona_3108,35,F,Cota,3,7,0,3009
3109,persona_3109,29,F,Zipaquira,2,5,1,1720
3110,persona_3110,38,M,Cajica,2,6,2,1009
3111,persona_3111,39,M,Cajica,1,3,2,4291
3112,persona_3112,52,F,Zipaquira,3,2,0,2748
3113,persona_3113,44,F,Cajica,1,5,1,2103
3114,persona_3114,48,M,Chía,2,5,2,1547
3115,persona_3115,66,F,Cota,2,4,2,4336
3116,persona_3116,54,F,Cajica,2,3,2,2170
3117,persona_3117,46,M,Cota,2,1,1,3033
3118,persona_3118,60,M,Bogotá,2,1,1,3645
3119,persona_3119,32,M,Cajica,2,6,2,3171
3120,persona_3120,47,F,Bogotá,3,5,1,2669
3121,persona_3121,47,M,Zipaquira,2,8,0,3470
3122,persona_3122,64,F,Cajica,2,10,1,4843
3123,persona_3123,36,M,Cajica,1,9,0,1268
3124,persona_3124,51,M,Bogotá,3,4,1,2833
3125,persona_3125,38,F,Cota,0,6,0,4016
3126,persona_3126,27,F,Cota,1,4,1,2622
3127,persona_3127,27,F,Cajica,2,1,1,1755
3128,persona_3128,68,M,Chía,0,0,2,3236
3129,persona_3129,61,M,Cajica,0,2,2,4258
3130,persona_3130,22,M,Zipaquira,1,3,0,1917
3131,persona_3131,64,F,Cota,1,7,1,2060
3132,persona_3132,54,F,Bogotá,1,3,1,4517
3133,persona_3133,31,M,Chía,3,0,1,3527
3134,persona_3134,46,M,Zipaquira,0,1,0,3328
3135,persona_3135,63,F,Chía,0,3,0,2264
3136,persona_3136,56,M,Bogotá,2,7,0,1023
3137,persona_3137,50,F,Cajica,0,4,1,3164
3138,persona_3138,67,M,Zipaquira,2,2,1,4364
3139,persona_3139,48,M,Bogotá,2,8,2,3242
3140,persona_3140,58,M,Cajica,3,9,0,2661
3141,persona_3141,33,M,Cajica,2,1,1,1623
3142,persona_3142,24,F,Cota,2,1,0,4885
3143,persona_3143,25,M,Cota,3,5,0,1776
3144,persona_3144,63,F,Zipaquira,1,9,0,2594
3145,persona_3145,25,M,Zipaquira,1,3,0,1451
3146,persona_3146,70,M,Cajica,2,6,1,4691
3147,persona_3147,29,F,Cajica,3,5,0,3158
3148,persona_3148,69,M,Cajica,1,8,1,2646
3149,persona_3149,37,F,Chía,2,6,2,4844
3150,persona_3150,63,M,Zipaquira,2,4,1,4026
3151,persona_3151,35,M,Bogotá,1,5,0,4931
3152,persona_3152,43,M,Cota,3,7,1,4010
3153,persona_3153,52,M,Chía,3,2,2,3014
3154,persona_3154,39,M,Cajica,2,2,0,1227
3155,persona_3155,51,M,Bogotá,0,7,0,1459
3156,persona_3156,40,M,Cajica,0,10,0,2341
3157,persona_3157,37,F,Zipaquira,1,0,1,2432
3158,persona_3158,35,F,Cota,1,0,0,3537
3159,persona_3159,26,F,Cajica,0,6,2,3704
3160,persona_3160,23,F,Cajica,2,9,2,2877
3161,persona_3161,70,M,Bogotá,2,2,0,2576
3162,persona_3162,40,F,Zipaquira,2,7,0,3940
3163,persona_3163,24,F,Chía,1,4,1,3617
3164,persona_3164,57,F,Cajica,0,9,2,1362
3165,persona_3165,60,M,Cajica,1,2,0,1183
3166,persona_3166,45,M,Cota,1,10,2,3646
3167,persona_3167,59,F,Cota,2,9,0,4170
3168,persona_3168,29,M,Cajica,0,5,2,1760
3169,persona_3169,56,F,Bogotá,2,5,2,2976
3170,persona_3170,23,M,Chía,0,0,2,4078
3171,persona_3171,58,F,Zipaquira,2,7,1,3951
3172,persona_3172,26,M,Cajica,3,1,2,1692
3173,persona_3173,41,M,Cota,2,2,0,4280
3174,persona_3174,24,F,Chía,0,7,2,949
3175,persona_3175,22,F,Cajica,2,2,0,2371
3176,persona_3176,58,F,Bogotá,1,10,0,4131
3177,persona_3177,51,M,Zipaquira,2,8,1,3689
3178,persona_3178,35,F,Chía,2,7,1,4460
3179,persona_3179,32,F,Cota,1,4,1,3091
3180,persona_3180,55,F,Chía,3,1,2,4572
3181,persona_3181,56,F,Cota,1,7,2,1806
3182,persona_3182,25,M,Zipaquira,3,10,1,2375
3183,persona_3183,59,M,Cota,2,4,2,1255
3184,persona_3184,61,M,Bogotá,1,4,0,914
3185,persona_3185,42,F,Zipaquira,0,3,1,4307
3186,persona_3186,30,F,Chía,0,9,0,2360
3187,persona_3187,37,F,Cota,0,4,0,2254
3188,persona_3188,43,F,Cota,2,4,0,4956
3189,persona_3189,31,F,Zipaquira,2,4,0,2027
3190,persona_3190,65,M,Zipaquira,0,7,2,2651
3191,persona_3191,52,F,Chía,0,3,1,4117
3192,persona_3192,38,F,Cajica,0,5,1,4642
3193,persona_3193,35,M,Bogotá,0,5,2,3855
3194,persona_3194,40,M,Chía,0,0,1,1077
3195,persona_3195,23,F,Cajica,1,7,0,1102
3196,persona_3196,46,F,Cajica,2,10,0,2806
3197,persona_3197,44,M,Cota,0,0,1,963
3198,persona_3198,26,F,Cota,3,1,2,4643
3199,persona_3199,60,F,Cajica,2,4,2,1625
3200,persona_3200,46,M,Zipaquira,3,3,0,2333
3201,persona_3201,59,F,Cota,1,4,0,3816
3202,persona_3202,35,M,Chía,0,4,1,1977
3203,persona_3203,42,M,Zipaquira,1,5,1,2055
3204,persona_3204,42,M,Bogotá,1,3,1,953
3205,persona_3205,62,F,Bogotá,2,5,2,1382
3206,persona_3206,45,F,Zipaquira,1,1,1,3907
3207,persona_3207,67,M,Zipaquira,0,5,2,2835
3208,persona_3208,66,M,Zipaquira,0,7,2,2938
3209,persona_3209,49,F,Chía,1,6,2,3181
3210,persona_3210,59,F,Bogotá,2,2,2,3758
3211,persona_3211,38,M,Cota,3,0,0,2910
3212,persona_3212,28,M,Cajica,3,8,0,2476
3213,persona_3213,20,M,Zipaquira,1,5,1,1590
3214,persona_3214,36,F,Cajica,1,4,1,2645
3215,persona_3215,56,M,Cota,0,1,0,3805
3216,persona_3216,23,F,Cajica,3,9,0,2585
3217,persona_3217,67,M,Cajica,3,4,0,4269
3218,persona_3218,64,M,Cajica,0,1,2,2336
3219,persona_3219,22,F,Cajica,0,8,0,4478
3220,persona_3220,22,M,Chía,3,8,2,2230
3221,persona_3221,26,F,Bogotá,3,0,1,3792
3222,persona_3222,42,M,Cajica,1,9,2,2298
3223,persona_3223,59,M,Zipaquira,2,6,0,2620
3224,persona_3224,32,M,Cota,0,9,1,4420
3225,persona_3225,22,M,Cajica,0,8,0,943
3226,persona_3226,54,M,Chía,0,9,0,3489
3227,persona_3227,23,F,Zipaquira,2,9,1,3121
3228,persona_3228,26,M,Cota,0,3,1,2283
3229,persona_3229,34,M,Cajica,2,8,1,3171
3230,persona_3230,52,F,Zipaquira,1,2,2,3701
3231,persona_3231,53,F,Bogotá,0,5,0,3105
3232,persona_3232,35,M,Zipaquira,3,4,2,2524
3233,persona_3233,68,M,Cota,3,1,1,4870
3234,persona_3234,48,M,Zipaquira,3,0,2,4987
3235,persona_3235,28,M,Cajica,2,5,1,1820
3236,persona_3236,23,F,Bogotá,3,5,2,1680
3237,persona_3237,32,F,Zipaquira,0,3,1,2877
3238,persona_3238,58,F,Chía,0,2,0,3327
3239,persona_3239,65,F,Cota,3,2,1,1649
3240,persona_3240,42,F,Bogotá,0,4,0,2819
3241,persona_3241,32,F,Cajica,1,10,0,2619
3242,persona_3242,69,F,Zipaquira,3,8,2,912
3243,persona_3243,51,F,Cota,0,7,0,3010
3244,persona_3244,69,F,Chía,0,7,0,3479
3245,persona_3245,23,F,Chía,1,6,0,3330
3246,persona_3246,54,M,Zipaquira,0,0,1,2789
3247,persona_3247,60,M,Bogotá,3,6,1,1181
3248,persona_3248,51,F,Bogotá,2,8,1,1034
3249,persona_3249,57,M,Cajica,3,5,2,4325
3250,persona_3250,54,M,Cajica,2,1,2,3648
3251,persona_3251,26,M,Bogotá,1,3,2,2847
3252,persona_3252,46,M,Bogotá,3,7,2,4208
3253,persona_3253,53,M,Bogotá,0,7,1,3742
3254,persona_3254,46,F,Cota,3,1,2,4439
3255,persona_3255,26,M,Bogotá,1,2,2,1178
3256,persona_3256,39,F,Bogotá,3,10,1,1292
3257,persona_3257,32,F,Zipaquira,1,3,2,4371
3258,persona_3258,53,F,Cota,1,3,0,916
3259,persona_3259,52,M,Zipaquira,3,7,2,3969
3260,persona_3260,25,M,Zipaquira,0,2,0,2466
3261,persona_3261,66,F,Chía,2,10,2,3035
3262,persona_3262,23,M,Zipaquira,3,9,1,3121
3263,persona_3263,70,F,Bogotá,3,1,2,1662
3264,persona_3264,36,F,Cajica,0,10,0,986
3265,persona_3265,50,F,Cajica,2,3,2,4295
3266,persona_3266,37,F,Cota,2,4,2,2063
3267,persona_3267,53,M,Chía,2,2,0,2640
3268,persona_3268,34,F,Chía,3,8,2,4646
3269,persona_3269,22,M,Bogotá,0,7,0,3754
3270,persona_3270,56,M,Bogotá,3,4,0,3121
3271,persona_3271,62,M,Zipaquira,3,10,2,1057
3272,persona_3272,32,F,Zipaquira,2,5,2,1833
3273,persona_3273,25,F,Bogotá,1,7,0,2048
3274,persona_3274,41,F,Zipaquira,3,9,2,4613
3275,persona_3275,26,M,Chía,2,4,1,1727
3276,persona_3276,21,F,Cajica,1,9,1,2500
3277,persona_3277,70,M,Chía,2,6,2,2800
3278,persona_3278,31,F,Cota,1,9,0,2589
3279,persona_3279,56,M,Chía,2,10,2,972
3280,persona_3280,67,M,Zipaquira,0,2,0,4804
3281,persona_3281,44,F,Bogotá,0,8,2,2311
3282,persona_3282,24,F,Bogotá,1,3,0,977
3283,persona_3283,67,M,Bogotá,1,9,2,1234
3284,persona_3284,36,M,Chía,1,0,0,1337
3285,persona_3285,31,M,Bogotá,2,3,0,2565
3286,persona_3286,54,M,Cajica,3,0,1,1289
3287,persona_3287,42,F,Cota,1,7,0,3826
3288,persona_3288,41,M,Chía,3,9,2,2966
3289,persona_3289,36,M,Cajica,2,8,0,3185
3290,persona_3290,53,M,Cota,2,8,2,3680
3291,persona_3291,39,M,Bogotá,3,9,2,1984
3292,persona_3292,49,F,Bogotá,2,4,2,2439
3293,persona_3293,51,F,Cota,0,6,2,4376
3294,persona_3294,33,M,Cajica,0,1,0,4874
3295,persona_3295,52,F,Cajica,0,10,0,2401
3296,persona_3296,52,M,Zipaquira,0,9,1,2768
3297,persona_3297,29,M,Bogotá,0,0,0,2838
3298,persona_3298,27,M,Zipaquira,3,7,2,1300
3299,persona_3299,36,M,Chía,2,2,0,4406
3300,persona_3300,37,M,Chía,0,2,0,1144
3301,persona_3301,61,F,Zipaquira,3,3,2,4336
3302,persona_3302,49,F,Bogotá,2,6,2,4586
3303,persona_3303,22,M,Bogotá,2,0,1,3255
3304,persona_3304,37,F,Cajica,1,0,0,3287
3305,persona_3305,51,F,Cota,1,1,1,3974
3306,persona_3306,67,F,Chía,3,6,2,3206
3307,persona_3307,61,M,Bogotá,3,2,2,4239
3308,persona_3308,56,F,Bogotá,0,1,1,1736
3309,persona_3309,30,F,Zipaquira,0,10,2,4830
3310,persona_3310,44,F,Cajica,3,8,2,4388
3311,persona_3311,68,F,Cajica,1,3,0,2569
3312,persona_3312,25,F,Zipaquira,1,3,0,3135
3313,persona_3313,41,M,Bogotá,2,2,2,3696
3314,persona_3314,34,M,Chía,2,5,0,2804
3315,persona_3315,62,F,Zipaquira,1,8,1,1389
3316,persona_3316,23,F,Zipaquira,2,3,1,3100
3317,persona_3317,61,M,Bogotá,1,9,2,2457
3318,persona_3318,58,M,Cajica,2,0,1,3713
3319,persona_3319,48,F,Cajica,2,4,2,2276
3320,persona_3320,45,M,Cota,1,2,1,3366
3321,persona_3321,25,F,Zipaquira,3,10,0,4816
3322,persona_3322,57,M,Chía,0,2,2,1091
3323,persona_3323,44,F,Cota,3,5,2,4623
3324,persona_3324,59,F,Chía,3,4,0,4304
3325,persona_3325,20,M,Chía,3,8,2,4438
3326,persona_3326,66,F,Bogotá,0,4,0,2895
3327,persona_3327,57,F,Cota,3,2,0,3803
3328,persona_3328,49,F,Cota,1,1,0,3736
3329,persona_3329,55,M,Cajica,0,6,0,3287
3330,persona_3330,26,F,Zipaquira,1,0,1,1456
3331,persona_3331,56,F,Cota,3,6,2,4019
3332,persona_3332,29,M,Cota,2,2,0,1077
3333,persona_3333,23,F,Bogotá,2,5,0,3164
3334,persona_3334,38,M,Cajica,0,6,1,1984
3335,persona_3335,39,M,Chía,1,4,2,2890
3336,persona_3336,28,F,Chía,2,6,0,3559
3337,persona_3337,31,F,Bogotá,3,7,1,1917
3338,persona_3338,66,M,Cajica,2,5,2,4376
3339,persona_3339,62,M,Bogotá,0,7,2,998
3340,persona_3340,62,F,Bogotá,1,9,2,1191
3341,persona_3341,52,M,Zipaquira,2,4,1,4305
3342,persona_3342,59,F,Zipaquira,0,6,1,1658
3343,persona_3343,48,F,Zipaquira,3,9,1,982
3344,persona_3344,68,M,Cajica,1,5,1,3201
3345,persona_3345,23,M,Cajica,1,0,0,2222
3346,persona_3346,25,M,Bogotá,0,6,1,1258
3347,persona_3347,42,F,Cajica,1,10,1,2669
3348,persona_3348,51,F,Chía,0,2,1,3125
3349,persona_3349,64,M,Cota,1,5,2,3229
3350,persona_3350,34,M,Chía,1,7,0,1169
3351,persona_3351,57,M,Chía,3,9,1,1616
3352,persona_3352,40,M,Zipaquira,2,7,0,3772
3353,persona_3353,70,M,Cota,1,5,1,1810
3354,persona_3354,64,F,Cajica,2,3,2,2373
3355,persona_3355,56,M,Cajica,3,9,1,4601
3356,persona_3356,46,M,Chía,0,6,1,964
3357,persona_3357,58,M,Chía,2,8,2,3570
3358,persona_3358,25,M,Chía,2,9,2,2238
3359,persona_3359,22,M,Zipaquira,3,2,0,2548
3360,persona_3360,37,F,Cota,1,1,2,2643
3361,persona_3361,49,F,Bogotá,1,9,0,928
3362,persona_3362,47,M,Zipaquira,0,4,1,4547
3363,persona_3363,60,F,Cajica,1,4,1,1672
3364,persona_3364,21,M,Zipaquira,0,0,2,3381
3365,persona_3365,48,F,Zipaquira,1,1,1,1726
3366,persona_3366,36,M,Cajica,2,10,0,2862
3367,persona_3367,50,F,Chía,1,0,1,3980
3368,persona_3368,28,F,Cota,0,4,2,4989
3369,persona_3369,54,F,Cota,3,5,0,1761
3370,persona_3370,20,F,Cajica,3,0,1,4430
3371,persona_3371,23,F,Chía,3,8,1,3345
3372,persona_3372,55,M,Cajica,2,3,1,1602
3373,persona_3373,68,M,Cota,2,1,1,942
3374,persona_3374,57,F,Chía,2,1,1,2613
3375,persona_3375,61,M,Cajica,3,8,2,2213
3376,persona_3376,32,F,Bogotá,3,3,1,1346
3377,persona_3377,50,F,Bogotá,2,2,1,2475
3378,persona_3378,21,F,Cota,3,1,2,4817
3379,persona_3379,69,F,Bogotá,2,9,1,1086
3380,persona_3380,68,F,Cota,1,0,0,3443
3381,persona_3381,55,F,Cajica,0,5,1,1038
3382,persona_3382,61,M,Bogotá,2,1,2,2376
3383,persona_3383,44,F,Zipaquira,0,7,2,3062
3384,persona_3384,59,M,Chía,1,8,2,4925
3385,persona_3385,32,M,Bogotá,3,2,2,1989
3386,persona_3386,35,M,Zipaquira,2,10,0,1512
3387,persona_3387,61,M,Chía,2,2,0,2057
3388,persona_3388,58,F,Cota,2,2,1,988
3389,persona_3389,25,M,Zipaquira,1,7,0,2980
3390,persona_3390,49,M,Bogotá,0,3,2,3240
3391,persona_3391,33,M,Zipaquira,1,10,0,1810
3392,persona_3392,27,F,Cota,2,7,0,1586
3393,persona_3393,23,M,Cota,2,4,0,2722
3394,persona_3394,58,M,Bogotá,3,9,1,4325
3395,persona_3395,39,F,Cota,2,8,1,3356
3396,persona_3396,42,F,Cajica,2,6,2,2297
3397,persona_3397,59,M,Zipaquira,3,2,0,2808
3398,persona_3398,60,F,Chía,2,8,0,3109
3399,persona_3399,53,M,Chía,1,6,2,4656
3400,persona_3400,30,F,Chía,2,1,0,4756
3401,persona_3401,62,F,Cajica,0,4,2,4099
3402,persona_3402,53,F,Chía,2,5,0,3735
3403,persona_3403,28,F,Cota,3,10,0,996
3404,persona_3404,37,M,Cota,1,7,0,3053
3405,persona_3405,54,F,Zipaquira,0,1,1,4135
3406,persona_3406,28,M,Zipaquira,1,7,2,2192
3407,persona_3407,26,F,Cajica,0,0,1,2936
3408,persona_3408,52,F,Chía,3,5,1,4995
3409,persona_3409,55,F,Chía,3,8,0,3193
3410,persona_3410,20,F,Bogotá,2,0,2,2563
3411,persona_3411,44,M,Chía,2,9,2,4300
3412,persona_3412,43,F,Cota,3,3,0,4348
3413,persona_3413,43,F,Chía,0,5,1,2714
3414,persona_3414,64,F,Zipaquira,0,6,1,4390
3415,persona_3415,59,M,Cajica,3,1,0,2792
3416,persona_3416,56,M,Chía,3,1,0,1826
3417,persona_3417,32,F,Chía,3,0,0,2296
3418,persona_3418,57,F,Chía,1,10,2,3527
3419,persona_3419,35,M,Chía,2,6,0,2818
3420,persona_3420,21,F,Zipaquira,0,9,0,3873
3421,persona_3421,53,M,Cota,1,2,2,4955
3422,persona_3422,64,M,Chía,3,1,2,1538
3423,persona_3423,44,F,Bogotá,1,1,2,4255
3424,persona_3424,53,F,Bogotá,2,2,2,3829
3425,persona_3425,55,M,Zipaquira,3,8,2,3934
3426,persona_3426,42,M,Cota,3,3,1,2957
3427,persona_3427,64,M,Cajica,0,9,0,4136
3428,persona_3428,37,M,Cajica,3,10,0,1315
3429,persona_3429,30,M,Cota,3,2,2,3240
3430,persona_3430,35,F,Cota,1,1,1,4283
3431,persona_3431,25,M,Zipaquira,3,3,1,2108
3432,persona_3432,60,M,Cota,0,6,0,4741
3433,persona_3433,67,F,Chía,3,0,0,1352
3434,persona_3434,42,F,Zipaquira,2,8,0,4207
3435,persona_3435,39,M,Chía,0,3,0,3926
3436,persona_3436,44,F,Bogotá,0,8,0,4868
3437,persona_3437,58,M,Bogotá,2,5,0,3467
3438,persona_3438,30,M,Cota,1,8,0,4980
3439,persona_3439,52,F,Cota,3,0,0,2283
3440,persona_3440,52,M,Zipaquira,0,9,0,1912
3441,persona_3441,42,F,Cota,1,10,2,4531
3442,persona_3442,55,M,Zipaquira,0,4,1,3546
3443,persona_3443,33,F,Cota,1,3,1,1092
3444,persona_3444,69,F,Cota,2,10,2,4321
3445,persona_3445,46,M,Cajica,2,2,1,2512
3446,persona_3446,21,M,Chía,1,9,1,4177
3447,persona_3447,63,F,Bogotá,1,8,1,3295
3448,persona_3448,66,M,Chía,3,1,0,2912
3449,persona_3449,28,M,Cota,0,0,2,4292
3450,persona_3450,50,M,Cota,3,9,0,2340
3451,persona_3451,43,M,Chía,0,3,2,2110
3452,persona_3452,67,M,Cota,3,3,2,3579
3453,persona_3453,25,F,Chía,2,3,1,4464
3454,persona_3454,30,M,Chía,3,7,2,1398
3455,persona_3455,66,F,Bogotá,1,0,0,2344
3456,persona_3456,46,F,Zipaquira,2,8,1,3678
3457,persona_3457,56,F,Zipaquira,3,8,1,3866
3458,persona_3458,24,M,Cajica,0,0,2,4185
3459,persona_3459,20,M,Chía,0,8,1,3140
3460,persona_3460,51,M,Bogotá,3,10,0,4170
3461,persona_3461,30,M,Zipaquira,0,2,0,1675
3462,persona_3462,65,F,Cota,3,4,0,3003
3463,persona_3463,29,M,Zipaquira,0,10,2,4913
3464,persona_3464,38,M,Bogotá,2,1,2,2351
3465,persona_3465,46,F,Cota,0,10,1,3502
3466,persona_3466,22,F,Chía,2,1,1,1355
3467,persona_3467,43,F,Zipaquira,2,6,1,4982
3468,persona_3468,69,F,Bogotá,3,2,2,2079
3469,persona_3469,33,M,Cajica,0,6,0,3979
3470,persona_3470,41,F,Chía,3,5,2,2575
3471,persona_3471,27,F,Bogotá,3,8,0,2070
3472,persona_3472,64,M,Zipaquira,3,5,1,3263
3473,persona_3473,42,M,Cota,0,8,0,1204
3474,persona_3474,39,F,Chía,2,2,2,4397
3475,persona_3475,59,M,Zipaquira,1,6,0,2516
3476,persona_3476,40,F,Cajica,0,9,0,4029
3477,persona_3477,34,F,Zipaquira,1,2,1,1123
3478,persona_3478,39,F,Cota,3,1,0,2357
3479,persona_3479,57,M,Cota,3,0,1,1584
3480,persona_3480,60,M,Chía,1,6,1,1757
3481,persona_3481,20,F,Cajica,2,8,0,4223
3482,persona_3482,21,F,Cajica,0,5,2,4611
3483,persona_3483,63,M,Cota,3,9,1,3970
3484,persona_3484,70,F,Cota,0,6,2,1120
3485,persona_3485,62,M,Chía,0,10,0,1250
3486,persona_3486,42,M,Bogotá,3,6,2,3210
3487,persona_3487,46,F,Cajica,0,10,0,1268
3488,persona_3488,26,M,Chía,0,2,2,1250
3489,persona_3489,20,M,Cota,0,10,1,2363
3490,persona_3490,50,M,Zipaquira,2,4,0,2961
3491,persona_3491,42,F,Bogotá,3,6,1,3370
3492,persona_3492,47,F,Cota,1,0,2,1832
3493,persona_3493,50,F,Chía,2,6,1,4727
3494,persona_3494,22,M,Zipaquira,2,1,1,2868
3495,persona_3495,40,M,Cota,2,6,0,2837
3496,persona_3496,40,M,Bogotá,2,10,0,1374
3497,persona_3497,39,F,Cota,1,8,2,1131
